State ,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Telangana,WARANGAL,Sugarcane,2013,Kharif     ,5,440,88
Telangana,WARANGAL,Sugarcane,2015,Kharif     ,1,70,70
Telangana,WARANGAL,Sugarcane,2017,Kharif     ,2,149,74.5
Telangana,WARANGAL,Sugarcane,2019,Kharif     ,1,94,94
Telangana,YADADRI,Sugarcane,2016,Kharif     ,16,1212,75.75
Telangana,YADADRI,Sugarcane,2017,Kharif     ,13,967,74.38
Telangana,YADADRI,Sugarcane,2018,Kharif     ,14,1078,77
Telangana,YADADRI,Sugarcane,2019,Kharif     ,6,444,74
Telangana,ADILABAD,Sunflower,2013,Rabi       ,473,763,1.61
Telangana,ADILABAD,Sunflower,2014,Rabi       ,530,494,0.93
Telangana,ADILABAD,Sunflower,2015,Rabi       ,126,104,0.83
Telangana,ADILABAD,Sunflower,2016,Rabi       ,39,70,1.79
Telangana,ADILABAD,Sunflower,2017,Rabi       ,24,51,2.13
Telangana,ADILABAD,Sunflower,2018,Rabi       ,20,39,1.95
Telangana,BHADRADRI,Sunflower,2017,Rabi       ,7,15,2.14
Telangana,BHADRADRI,Sunflower,2018,Rabi       ,5,10,2
Telangana,JAGITIAL,Sunflower,2016,Rabi       ,22,39,1.77
Telangana,JANGOAN,Sunflower,2016,Rabi       ,5,9,1.8
Telangana,JAYASHANKAR,Sunflower,2017,Rabi       ,1,2,2
Telangana,JOGULAMBA,Sunflower,2016,Kharif     ,382,288,0.75
Telangana,JOGULAMBA,Sunflower,2016,Rabi       ,27,48,1.78
Telangana,JOGULAMBA,Sunflower,2017,Kharif     ,146,312,2.14
Telangana,JOGULAMBA,Sunflower,2017,Rabi       ,1,2,2
Telangana,JOGULAMBA,Sunflower,2019,Kharif     ,19,42,2.21
Telangana,JOGULAMBA,Sunflower,2019,Rabi       ,9,20,2.22
Telangana,KAMAREDDY,Sunflower,2016,Rabi       ,96,172,1.79
Telangana,KAMAREDDY,Sunflower,2017,Rabi       ,164,350,2.13
Telangana,KAMAREDDY,Sunflower,2018,Rabi       ,81,159,1.96
Telangana,KAMAREDDY,Sunflower,2019,Rabi       ,71,158,2.23
Telangana,KARIMNAGAR,Sunflower,2013,Rabi       ,204,294,1.44
Telangana,KARIMNAGAR,Sunflower,2014,Rabi       ,542,810,1.49
Telangana,KARIMNAGAR,Sunflower,2015,Rabi       ,516,712,1.38
Telangana,KARIMNAGAR,Sunflower,2018,Rabi       ,3,6,2
Telangana,KARIMNAGAR,Sunflower,2019,Rabi       ,2,4,2
Telangana,KHAMMAM,Sunflower,2013,Rabi       ,132,127,0.96
Telangana,KHAMMAM,Sunflower,2014,Rabi       ,68,97,1.43
Telangana,KHAMMAM,Sunflower,2015,Rabi       ,84,99,1.18
Telangana,KHAMMAM,Sunflower,2016,Rabi       ,39,70,1.79
Telangana,KHAMMAM,Sunflower,2017,Rabi       ,18,38,2.11
Telangana,KHAMMAM,Sunflower,2018,Rabi       ,7,14,2
Telangana,KOMARAM BHEEM ASIFABAD,Sunflower,2016,Kharif     ,5,4,0.8
Telangana,KOMARAM BHEEM ASIFABAD,Sunflower,2016,Rabi       ,41,74,1.8
Telangana,KOMARAM BHEEM ASIFABAD,Sunflower,2019,Rabi       ,1,2,2
Telangana,MAHABUBABAD,Sunflower,2018,Rabi       ,2,4,2
Telangana,MAHBUBNAGAR,Sunflower,2013,Kharif     ,1831,1571,0.86
Telangana,MAHBUBNAGAR,Sunflower,2013,Rabi       ,1984,2093,1.05
Telangana,MAHBUBNAGAR,Sunflower,2014,Kharif     ,1244,1268,1.02
Telangana,MAHBUBNAGAR,Sunflower,2014,Rabi       ,1597,1131,0.71
Telangana,MAHBUBNAGAR,Sunflower,2015,Kharif     ,875,796,0.91
Telangana,MAHBUBNAGAR,Sunflower,2015,Rabi       ,326,155,0.48
Telangana,MAHBUBNAGAR,Sunflower,2016,Kharif     ,561,424,0.76
Telangana,MAHBUBNAGAR,Sunflower,2016,Rabi       ,51,92,1.8
Telangana,MAHBUBNAGAR,Sunflower,2017,Kharif     ,238,508,2.13
Telangana,MAHBUBNAGAR,Sunflower,2017,Rabi       ,58,124,2.14
Telangana,MEDAK,Sunflower,2013,Kharif     ,198,170,0.86
Telangana,MEDAK,Sunflower,2013,Rabi       ,7354,9244,1.26
Telangana,MEDAK,Sunflower,2014,Kharif     ,102,104,1.02
Telangana,MEDAK,Sunflower,2014,Rabi       ,7144,12445,1.74
Telangana,MEDAK,Sunflower,2015,Kharif     ,35,32,0.91
Telangana,MEDAK,Sunflower,2015,Rabi       ,5161,7514,1.46
Telangana,MEDAK,Sunflower,2016,Rabi       ,379,680,1.79
Telangana,MEDAK,Sunflower,2017,Kharif     ,10,14,1.4
Telangana,MEDAK,Sunflower,2017,Rabi       ,172,245,1.42
Telangana,MEDAK,Sunflower,2018,Rabi       ,86,169,1.97
Telangana,MEDAK,Sunflower,2019,Rabi       ,116,259,2.23
Telangana,MEDCHAL MALKAJGIRI,Sunflower,2016,Rabi       ,2,4,2
Telangana,MEDCHAL MALKAJGIRI,Sunflower,2017,Rabi       ,3,6,2
Telangana,MEDCHAL MALKAJGIRI,Sunflower,2018,Rabi       ,1,2,2
Telangana,MULUGU,Sunflower,2018,Rabi       ,3,6,2
Telangana,NAGARKURNOOL,Sunflower,2016,Rabi       ,174,312,1.79
Telangana,NAGARKURNOOL,Sunflower,2017,Kharif     ,1,2,2
Telangana,NAGARKURNOOL,Sunflower,2017,Rabi       ,4,9,2.25
Telangana,NAGARKURNOOL,Sunflower,2018,Rabi       ,2,4,2
Telangana,NAGARKURNOOL,Sunflower,2019,Kharif     ,3,7,2.33
Telangana,NAGARKURNOOL,Sunflower,2019,Rabi       ,8,18,2.25
Telangana,NALGONDA,Sunflower,2013,Rabi       ,185,177,0.96
Telangana,NALGONDA,Sunflower,2014,Rabi       ,56,80,1.43
Telangana,NALGONDA,Sunflower,2015,Rabi       ,12,14,1.17
Telangana,NALGONDA,Sunflower,2016,Rabi       ,112,201,1.79
Telangana,NALGONDA,Sunflower,2017,Rabi       ,4,9,2.25
Telangana,NARAYANAPET,Sunflower,2018,Kharif     ,123,241,1.96
Telangana,NARAYANAPET,Sunflower,2019,Kharif     ,20,45,2.25
Telangana,NIRMAL,Sunflower,2016,Rabi       ,16,29,1.81
Telangana,NIZAMABAD,Sunflower,2013,Rabi       ,6920,3854,0.56
Telangana,NIZAMABAD,Sunflower,2014,Rabi       ,6827,8875,1.3
Telangana,NIZAMABAD,Sunflower,2015,Rabi       ,4264,3731,0.88
Telangana,NIZAMABAD,Sunflower,2016,Rabi       ,394,493,1.25
Telangana,NIZAMABAD,Sunflower,2017,Rabi       ,61,67,1.1
Telangana,NIZAMABAD,Sunflower,2018,Rabi       ,1189,2330,1.96
Telangana,NIZAMABAD,Sunflower,2019,Rabi       ,3282,7322,2.23
Telangana,RAJANNA,Sunflower,2016,Rabi       ,5,9,1.8
Telangana,RAJANNA,Sunflower,2017,Rabi       ,5,11,2.2
Telangana,RAJANNA,Sunflower,2018,Rabi       ,6,12,2
Telangana,RAJANNA,Sunflower,2019,Rabi       ,2,4,2
Telangana,RANGAREDDI,Sunflower,2013,Kharif     ,11,9,0.82
Telangana,RANGAREDDI,Sunflower,2013,Rabi       ,280,269,0.96
Telangana,RANGAREDDI,Sunflower,2014,Kharif     ,23,23,1
Telangana,RANGAREDDI,Sunflower,2014,Rabi       ,217,310,1.43
Telangana,RANGAREDDI,Sunflower,2015,Rabi       ,134,157,1.17
Telangana,RANGAREDDI,Sunflower,2016,Rabi       ,224,402,1.79
Telangana,RANGAREDDI,Sunflower,2017,Rabi       ,176,376,2.14
Telangana,RANGAREDDI,Sunflower,2018,Rabi       ,71,139,1.96
Telangana,RANGAREDDI,Sunflower,2019,Kharif     ,3,7,2.33
Telangana,RANGAREDDI,Sunflower,2019,Rabi       ,9,20,2.22
Telangana,SANGAREDDY,Sunflower,2016,Kharif     ,2,2,1
Telangana,SANGAREDDY,Sunflower,2016,Rabi       ,63,113,1.79
Telangana,SANGAREDDY,Sunflower,2017,Kharif     ,2,4,2
Telangana,SANGAREDDY,Sunflower,2017,Rabi       ,6,13,2.17
Telangana,SANGAREDDY,Sunflower,2019,Kharif     ,18,40,2.22
Telangana,SANGAREDDY,Sunflower,2019,Rabi       ,3,7,2.33
Telangana,SIDDIPET,Sunflower,2016,Kharif     ,1,1,1
Telangana,SIDDIPET,Sunflower,2016,Rabi       ,3243,6032,1.86
Telangana,SIDDIPET,Sunflower,2017,Kharif     ,14,31,2.21
Telangana,SIDDIPET,Sunflower,2017,Rabi       ,2503,5532,2.21
Telangana,SIDDIPET,Sunflower,2018,Rabi       ,928,1819,1.96
Telangana,SIDDIPET,Sunflower,2019,Rabi       ,956,2133,2.23
Telangana,VIKARABAD,Sunflower,2016,Rabi       ,4,7,1.75
Telangana,VIKARABAD,Sunflower,2017,Rabi       ,32,68,2.13
Telangana,VIKARABAD,Sunflower,2018,Rabi       ,10,20,2
Telangana,VIKARABAD,Sunflower,2019,Rabi       ,9,20,2.22
Telangana,WANAPARTHY,Sunflower,2016,Rabi       ,3,5,1.67
Telangana,WANAPARTHY,Sunflower,2019,Rabi       ,1,2,2
Telangana,WARANGAL,Sunflower,2013,Rabi       ,48,46,0.96
Telangana,WARANGAL,Sunflower,2014,Rabi       ,21,30,1.43
Telangana,WARANGAL,Sunflower,2015,Rabi       ,14,16,1.14
Telangana,WARANGAL,Sunflower,2016,Rabi       ,2,4,2
Telangana,WARANGAL,Sunflower,2017,Rabi       ,3,6,2
Telangana,WARANGAL,Sunflower,2018,Kharif     ,1,2,2
Telangana,ADILABAD,Sweet potato,2014,Rabi       ,15,116,7.73
Telangana,ADILABAD,Sweet potato,2015,Rabi       ,13,184,14.15
Telangana,JANGOAN,Sweet potato,2016,Rabi       ,133,1013,7.62
Telangana,JANGOAN,Sweet potato,2017,Rabi       ,157,1217,7.75
Telangana,JANGOAN,Sweet potato,2018,Rabi       ,20,127,6.35
Telangana,JANGOAN,Sweet potato,2019,Rabi       ,57,894,15.68
Telangana,KARIMNAGAR,Sweet potato,2014,Kharif     ,2,16,8
Telangana,KARIMNAGAR,Sweet potato,2018,Rabi       ,6,38,6.33
Telangana,KARIMNAGAR,Sweet potato,2019,Rabi       ,6,94,15.67
Telangana,KHAMMAM,Sweet potato,2014,Rabi       ,16,124,7.75
Telangana,KHAMMAM,Sweet potato,2015,Rabi       ,7,99,14.14
Telangana,KOMARAM BHEEM ASIFABAD,Sweet potato,2019,Kharif     ,1,16,16
Telangana,KOMARAM BHEEM ASIFABAD,Sweet potato,2019,Rabi       ,9,141,15.67
Telangana,MAHABUBABAD,Sweet potato,2016,Rabi       ,7,53,7.57
Telangana,MANCHERIAL,Sweet potato,2016,Rabi       ,2,17,8.5
Telangana,MANCHERIAL,Sweet potato,2017,Rabi       ,13,101,7.77
Telangana,MANCHERIAL,Sweet potato,2018,Rabi       ,14,89,6.36
Telangana,MANCHERIAL,Sweet potato,2019,Rabi       ,6,94,15.67
Telangana,NAGARKURNOOL,Sweet potato,2019,Rabi       ,2,31,15.5
Telangana,RANGAREDDI,Sweet potato,2013,Whole Year ,19,166,8.74
Telangana,RANGAREDDI,Sweet potato,2014,Kharif     ,5,39,7.8
Telangana,RANGAREDDI,Sweet potato,2014,Rabi       ,23,178,7.74
Telangana,RANGAREDDI,Sweet potato,2015,Rabi       ,25,169,6.76
Telangana,RANGAREDDI,Sweet potato,2016,Rabi       ,15,236,15.73
Telangana,RANGAREDDI,Sweet potato,2017,Rabi       ,10,77,7.7
Telangana,RANGAREDDI,Sweet potato,2018,Kharif     ,6,38,6.33
Telangana,RANGAREDDI,Sweet potato,2018,Rabi       ,23,146,6.35
Telangana,RANGAREDDI,Sweet potato,2019,Rabi       ,8,125,15.63
Telangana,SANGAREDDY,Sweet potato,2017,Rabi       ,1,8,8
Telangana,SANGAREDDY,Sweet potato,2019,Rabi       ,1,16,16
Telangana,SURYAPET,Sweet potato,2016,Rabi       ,42,353,8.4
Telangana,SURYAPET,Sweet potato,2017,Rabi       ,11,85,7.73
Telangana,SURYAPET,Sweet potato,2018,Rabi       ,12,76,6.33
Telangana,SURYAPET,Sweet potato,2019,Kharif     ,8,125,15.63
Telangana,SURYAPET,Sweet potato,2019,Rabi       ,19,298,15.68
Telangana,WARANGAL,Sweet potato,2013,Whole Year ,90,576,6.4
Telangana,WARANGAL,Sweet potato,2014,Rabi       ,42,326,7.76
Telangana,WARANGAL,Sweet potato,2015,Rabi       ,42,778,18.52
Telangana,WARANGAL,Sweet potato,2017,Rabi       ,7,54,7.71
Telangana,WARANGAL,Sweet potato,2018,Rabi       ,8,51,6.38
Telangana,YADADRI,Sweet potato,2019,Kharif     ,6,94,15.67
Telangana,ADILABAD,Tobacco,2014,Rabi       ,21,50,2.38
Telangana,ADILABAD,Tobacco,2015,Kharif     ,2,9,4.5
Telangana,ADILABAD,Tobacco,2015,Rabi       ,33,78,2.36
Telangana,ADILABAD,Tobacco,2016,Rabi       ,51,137,2.69
Telangana,ADILABAD,Tobacco,2017,Rabi       ,23,66,2.87
Telangana,ADILABAD,Tobacco,2018,Rabi       ,75,202,2.69
Telangana,ADILABAD,Tobacco,2019,Kharif     ,12,36,3
Telangana,ADILABAD,Tobacco,2019,Rabi       ,25,74,2.96
Telangana,BHADRADRI,Tobacco,2016,Kharif     ,1,3,3
Telangana,BHADRADRI,Tobacco,2016,Rabi       ,1106,3433,3.1
Telangana,BHADRADRI,Tobacco,2017,Kharif     ,1,3,3
Telangana,BHADRADRI,Tobacco,2017,Rabi       ,815,2535,3.11
Telangana,BHADRADRI,Tobacco,2018,Rabi       ,694,2320,3.34
Telangana,BHADRADRI,Tobacco,2019,Rabi       ,551,1692,3.07
Telangana,"HANUMAKONDA
",Tobacco,2019,Kharif     ,2,6,3
Telangana,JANGOAN,Tobacco,2016,Kharif     ,196,526,2.68
Telangana,JANGOAN,Tobacco,2016,Rabi       ,89,411,4.62
Telangana,JANGOAN,Tobacco,2017,Kharif     ,171,488,2.85
Telangana,JANGOAN,Tobacco,2018,Kharif     ,128,669,5.23
Telangana,JANGOAN,Tobacco,2018,Rabi       ,22,115,5.23
Telangana,JANGOAN,Tobacco,2019,Kharif     ,395,1181,2.99
Telangana,JANGOAN,Tobacco,2019,Rabi       ,49,148,3.02
Telangana,JAYASHANKAR,Tobacco,2016,Kharif     ,56,259,4.63
Telangana,JAYASHANKAR,Tobacco,2016,Rabi       ,22,102,4.64
Telangana,JAYASHANKAR,Tobacco,2017,Rabi       ,2,9,4.5
Telangana,JOGULAMBA,Tobacco,2016,Kharif     ,2154,5777,2.68
Telangana,JOGULAMBA,Tobacco,2016,Rabi       ,1588,4259,2.68
Telangana,JOGULAMBA,Tobacco,2017,Kharif     ,472,1348,2.86
Telangana,JOGULAMBA,Tobacco,2017,Rabi       ,1506,4300,2.86
Telangana,JOGULAMBA,Tobacco,2018,Kharif     ,1020,2744,2.69
Telangana,JOGULAMBA,Tobacco,2018,Rabi       ,1179,3172,2.69
Telangana,JOGULAMBA,Tobacco,2019,Kharif     ,755,2374,3.14
Telangana,JOGULAMBA,Tobacco,2019,Rabi       ,844,2655,3.15
Telangana,KAMAREDDY,Tobacco,2016,Rabi       ,102,471,4.62
Telangana,KAMAREDDY,Tobacco,2017,Rabi       ,74,333,4.5
Telangana,KAMAREDDY,Tobacco,2018,Rabi       ,74,387,5.23
Telangana,KAMAREDDY,Tobacco,2019,Rabi       ,7,21,3
Telangana,KARIMNAGAR,Tobacco,2013,Rabi       ,8,35,4.38
Telangana,KARIMNAGAR,Tobacco,2014,Rabi       ,8,31,3.88
Telangana,KARIMNAGAR,Tobacco,2015,Kharif     ,5,23,4.6
Telangana,KARIMNAGAR,Tobacco,2015,Rabi       ,38,173,4.55
Telangana,KARIMNAGAR,Tobacco,2016,Rabi       ,60,277,4.62
Telangana,KARIMNAGAR,Tobacco,2017,Rabi       ,49,221,4.51
Telangana,KARIMNAGAR,Tobacco,2018,Kharif     ,2,10,5
Telangana,KARIMNAGAR,Tobacco,2018,Rabi       ,66,345,5.23
Telangana,KARIMNAGAR,Tobacco,2019,Kharif     ,149,442,2.97
Telangana,KHAMMAM,Tobacco,2013,Rabi       ,1986,4502,2.27
Telangana,KHAMMAM,Tobacco,2014,Rabi       ,2256,6035,2.68
Telangana,KHAMMAM,Tobacco,2015,Rabi       ,2235,6266,2.8
Telangana,KHAMMAM,Tobacco,2016,Rabi       ,11,51,4.64
Telangana,KHAMMAM,Tobacco,2017,Rabi       ,4,18,4.5
Telangana,KHAMMAM,Tobacco,2018,Rabi       ,6,31,5.17
Telangana,MAHABUBABAD,Tobacco,2016,Rabi       ,98,263,2.68
Telangana,MAHABUBABAD,Tobacco,2017,Rabi       ,205,923,4.5
Telangana,MAHABUBABAD,Tobacco,2018,Rabi       ,155,810,5.23
Telangana,MAHABUBABAD,Tobacco,2019,Rabi       ,8,24,3
Telangana,MAHBUBNAGAR,Tobacco,2013,Kharif     ,1778,2226,1.25
Telangana,MAHBUBNAGAR,Tobacco,2013,Rabi       ,879,1101,1.25
Telangana,MAHBUBNAGAR,Tobacco,2014,Kharif     ,1178,2305,1.96
Telangana,MAHBUBNAGAR,Tobacco,2014,Rabi       ,1154,2258,1.96
Telangana,MAHBUBNAGAR,Tobacco,2015,Kharif     ,1187,2816,2.37
Telangana,MAHBUBNAGAR,Tobacco,2015,Rabi       ,1177,2792,2.37
Telangana,MEDAK,Tobacco,2013,Rabi       ,37,46,1.24
Telangana,MEDAK,Tobacco,2014,Rabi       ,22,43,1.95
Telangana,MEDAK,Tobacco,2015,Rabi       ,23,105,4.57
Telangana,MULUGU,Tobacco,2018,Rabi       ,2,10,5
Telangana,MULUGU,Tobacco,2019,Rabi       ,1,3,3
Telangana,NALGONDA,Tobacco,2013,Kharif     ,30,130,4.33
Telangana,NALGONDA,Tobacco,2013,Rabi       ,51,221,4.33
Telangana,NALGONDA,Tobacco,2014,Kharif     ,26,101,3.88
Telangana,NALGONDA,Tobacco,2014,Rabi       ,75,291,3.88
Telangana,NALGONDA,Tobacco,2015,Kharif     ,12,55,4.58
Telangana,NALGONDA,Tobacco,2015,Rabi       ,11,50,4.55
Telangana,NIRMAL,Tobacco,2016,Rabi       ,23,106,4.61
Telangana,NIRMAL,Tobacco,2017,Rabi       ,5,23,4.6
Telangana,NIRMAL,Tobacco,2018,Rabi       ,2,10,5
Telangana,NIRMAL,Tobacco,2019,Rabi       ,4,12,3
Telangana,NIZAMABAD,Tobacco,2013,Rabi       ,878,3813,4.34
Telangana,NIZAMABAD,Tobacco,2014,Rabi       ,945,3664,3.88
Telangana,NIZAMABAD,Tobacco,2015,Kharif     ,250,596,2.38
Telangana,NIZAMABAD,Tobacco,2015,Rabi       ,637,1511,2.37
Telangana,NIZAMABAD,Tobacco,2016,Kharif     ,192,515,2.68
Telangana,NIZAMABAD,Tobacco,2016,Rabi       ,839,2250,2.68
Telangana,NIZAMABAD,Tobacco,2017,Rabi       ,777,2218,2.85
Telangana,NIZAMABAD,Tobacco,2018,Rabi       ,584,1571,2.69
Telangana,NIZAMABAD,Tobacco,2019,Rabi       ,106,333,3.14
Telangana,SANGAREDDY,Tobacco,2016,Rabi       ,4,18,4.5
Telangana,SURYAPET,Tobacco,2016,Rabi       ,12,55,4.58
Telangana,WANAPARTHY,Tobacco,2018,Rabi       ,29,151,5.21
Telangana,WANAPARTHY,Tobacco,2019,Kharif     ,2,6,3
Telangana,WARANGAL,Tobacco,2013,Kharif     ,410,1533,3.74
Telangana,WARANGAL,Tobacco,2014,Kharif     ,330,1060,3.21
Telangana,WARANGAL,Tobacco,2014,Rabi       ,70,137,1.96
Telangana,WARANGAL,Tobacco,2015,Kharif     ,56,203,3.63
Telangana,WARANGAL,Tobacco,2015,Rabi       ,125,480,3.84
Telangana,WARANGAL,Tobacco,2018,Rabi       ,3,8,2.67
Telangana,WARANGAL,Tobacco,2019,Kharif     ,1,3,3
Telangana,YADADRI,Tobacco,2017,Kharif     ,7,32,4.57
Telangana,YADADRI,Tobacco,2019,Kharif     ,42,125,2.98
Telangana,ADILABAD,Turmeric,2013,Kharif     ,6083,40884,6.72
Telangana,ADILABAD,Turmeric,2014,Kharif     ,7089,45745,6.45
Telangana,ADILABAD,Turmeric,2015,Kharif     ,7719,41474,5.37
Telangana,ADILABAD,Turmeric,2016,Kharif     ,180,742,4.12
Telangana,ADILABAD,Turmeric,2017,Kharif     ,158,928,5.87
Telangana,ADILABAD,Turmeric,2018,Kharif     ,229,1489,6.5
Telangana,ADILABAD,Turmeric,2019,Kharif     ,169,1178,6.97
Telangana,BHADRADRI,Turmeric,2016,Kharif     ,59,357,6.05
Telangana,BHADRADRI,Turmeric,2016,Rabi       ,1,6,6
Telangana,BHADRADRI,Turmeric,2017,Kharif     ,48,282,5.88
Telangana,BHADRADRI,Turmeric,2018,Kharif     ,67,436,6.51
Telangana,BHADRADRI,Turmeric,2019,Kharif     ,47,328,6.98
Telangana,"HANUMAKONDA
",Turmeric,2016,Kharif     ,584,3538,6.06
Telangana,"HANUMAKONDA
",Turmeric,2017,Kharif     ,378,2220,5.87
Telangana,"HANUMAKONDA
",Turmeric,2018,Kharif     ,447,2906,6.5
Telangana,"HANUMAKONDA
",Turmeric,2019,Kharif     ,446,3110,6.97
Telangana,JAGITIAL,Turmeric,2016,Kharif     ,12028,100735,8.38
Telangana,JAGITIAL,Turmeric,2017,Kharif     ,12779,88533,6.93
Telangana,JAGITIAL,Turmeric,2018,Kharif     ,13483,108120,8.02
Telangana,JAGITIAL,Turmeric,2019,Kharif     ,13918,120961,8.69
Telangana,JANGOAN,Turmeric,2016,Kharif     ,40,242,6.05
Telangana,JANGOAN,Turmeric,2017,Kharif     ,16,94,5.88
Telangana,JANGOAN,Turmeric,2018,Kharif     ,52,338,6.5
Telangana,JANGOAN,Turmeric,2019,Kharif     ,36,251,6.97
Telangana,JAYASHANKAR,Turmeric,2016,Kharif     ,696,4216,6.06
Telangana,JAYASHANKAR,Turmeric,2017,Kharif     ,536,3148,5.87
Telangana,JAYASHANKAR,Turmeric,2018,Kharif     ,706,4590,6.5
Telangana,JAYASHANKAR,Turmeric,2019,Kharif     ,594,4142,6.97
Telangana,KAMAREDDY,Turmeric,2016,Kharif     ,179,974,5.44
Telangana,KAMAREDDY,Turmeric,2017,Kharif     ,76,446,5.87
Telangana,KAMAREDDY,Turmeric,2018,Kharif     ,45,293,6.51
Telangana,KAMAREDDY,Turmeric,2019,Kharif     ,79,551,6.97
Telangana,KARIMNAGAR,Turmeric,2013,Kharif     ,14487,91312,6.3
Telangana,KARIMNAGAR,Turmeric,2014,Kharif     ,10363,64986,6.27
Telangana,KARIMNAGAR,Turmeric,2015,Kharif     ,10600,53975,5.09
Telangana,KARIMNAGAR,Turmeric,2016,Kharif     ,193,1616,8.37
Telangana,KARIMNAGAR,Turmeric,2017,Kharif     ,159,934,5.87
Telangana,KARIMNAGAR,Turmeric,2018,Kharif     ,224,1456,6.5
Telangana,KARIMNAGAR,Turmeric,2019,Kharif     ,255,1778,6.97
Telangana,KHAMMAM,Turmeric,2013,Kharif     ,252,1280,5.08
Telangana,KHAMMAM,Turmeric,2014,Kharif     ,172,856,4.98
Telangana,KHAMMAM,Turmeric,2015,Kharif     ,184,797,4.33
Telangana,KHAMMAM,Turmeric,2016,Kharif     ,110,665,6.05
Telangana,KHAMMAM,Turmeric,2017,Kharif     ,63,370,5.87
Telangana,KHAMMAM,Turmeric,2018,Kharif     ,87,566,6.51
Telangana,KHAMMAM,Turmeric,2019,Kharif     ,36,251,6.97
Telangana,KOMARAM BHEEM ASIFABAD,Turmeric,2016,Kharif     ,8,33,4.13
Telangana,KOMARAM BHEEM ASIFABAD,Turmeric,2017,Kharif     ,27,159,5.89
Telangana,KOMARAM BHEEM ASIFABAD,Turmeric,2018,Kharif     ,21,137,6.52
Telangana,KOMARAM BHEEM ASIFABAD,Turmeric,2019,Kharif     ,32,223,6.97
Telangana,MAHABUBABAD,Turmeric,2016,Kharif     ,5364,32495,6.06
Telangana,MAHABUBABAD,Turmeric,2017,Kharif     ,4401,32963,7.49
Telangana,MAHABUBABAD,Turmeric,2018,Kharif     ,4447,28910,6.5
Telangana,MAHABUBABAD,Turmeric,2019,Kharif     ,3381,21479,6.35
Telangana,MAHBUBNAGAR,Turmeric,2013,Kharif     ,25,127,5.08
Telangana,MAHBUBNAGAR,Turmeric,2014,Kharif     ,36,179,4.97
Telangana,MAHBUBNAGAR,Turmeric,2015,Kharif     ,8,35,4.38
Telangana,MANCHERIAL,Turmeric,2016,Kharif     ,162,668,4.12
Telangana,MANCHERIAL,Turmeric,2017,Kharif     ,136,799,5.88
Telangana,MANCHERIAL,Turmeric,2018,Kharif     ,41,267,6.51
Telangana,MANCHERIAL,Turmeric,2019,Kharif     ,54,377,6.98
Telangana,MEDAK,Turmeric,2013,Kharif     ,1385,3974,2.87
Telangana,MEDAK,Turmeric,2014,Kharif     ,1566,3715,2.37
Telangana,MEDAK,Turmeric,2015,Kharif     ,1179,5109,4.33
Telangana,MEDAK,Turmeric,2016,Kharif     ,2,12,6
Telangana,MEDAK,Turmeric,2018,Kharif     ,2,13,6.5
Telangana,MULUGU,Turmeric,2018,Kharif     ,156,1014,6.5
Telangana,MULUGU,Turmeric,2019,Kharif     ,155,1081,6.97
Telangana,NALGONDA,Turmeric,2013,Kharif     ,10,51,5.1
Telangana,NALGONDA,Turmeric,2014,Kharif     ,1,5,5
Telangana,NALGONDA,Turmeric,2015,Kharif     ,2,9,4.5
Telangana,NALGONDA,Turmeric,2016,Kharif     ,6,36,6
Telangana,NALGONDA,Turmeric,2017,Kharif     ,26,153,5.88
Telangana,NIRMAL,Turmeric,2016,Kharif     ,7873,32453,4.12
Telangana,NIRMAL,Turmeric,2017,Kharif     ,7328,44342,6.05
Telangana,NIRMAL,Turmeric,2018,Kharif     ,8120,54981,6.77
Telangana,NIRMAL,Turmeric,2019,Kharif     ,10481,68525,6.54
Telangana,NIZAMABAD,Turmeric,2013,Kharif     ,13250,55359,4.18
Telangana,NIZAMABAD,Turmeric,2014,Kharif     ,12458,47004,3.77
Telangana,NIZAMABAD,Turmeric,2015,Kharif     ,12242,33825,2.76
Telangana,NIZAMABAD,Turmeric,2016,Kharif     ,14211,77322,5.44
Telangana,NIZAMABAD,Turmeric,2017,Kharif     ,14178,69543,4.9
Telangana,NIZAMABAD,Turmeric,2018,Kharif     ,14580,87495,6
Telangana,NIZAMABAD,Turmeric,2019,Kharif     ,16162,95711,5.92
Telangana,PEDDAPALLI,Turmeric,2016,Kharif     ,318,2663,8.37
Telangana,PEDDAPALLI,Turmeric,2017,Kharif     ,435,2555,5.87
Telangana,PEDDAPALLI,Turmeric,2018,Kharif     ,428,2783,6.5
Telangana,PEDDAPALLI,Turmeric,2019,Kharif     ,602,4198,6.97
Telangana,RAJANNA,Turmeric,2016,Kharif     ,80,670,8.38
Telangana,RAJANNA,Turmeric,2017,Kharif     ,82,482,5.88
Telangana,RAJANNA,Turmeric,2018,Kharif     ,38,247,6.5
Telangana,RAJANNA,Turmeric,2019,Kharif     ,34,237,6.97
Telangana,RANGAREDDI,Turmeric,2013,Kharif     ,3740,12028,3.22
Telangana,RANGAREDDI,Turmeric,2014,Kharif     ,3303,11336,3.43
Telangana,RANGAREDDI,Turmeric,2015,Kharif     ,2253,7822,3.47
Telangana,RANGAREDDI,Turmeric,2016,Kharif     ,31,106,3.42
Telangana,RANGAREDDI,Turmeric,2017,Kharif     ,15,88,5.87
Telangana,RANGAREDDI,Turmeric,2018,Kharif     ,12,78,6.5
Telangana,RANGAREDDI,Turmeric,2019,Kharif     ,4,28,7
